Date,RSI,ATR,ADX,MACD
2023-02-13,59.0974,3.5722,29.3633,3.9442000000000093
2023-02-10,60.6475,3.597,29.5965,4.094700000000003
2023-02-09,69.0307,3.6629,30.162,4.395200000000003
2023-02-08,69.0307,3.6439,29.9321,4.538799999999995
2023-02-07,67.3392,3.658,28.9795,4.505400000000009
2023-02-06,68.0248,3.6525,28.2512,4.27300000000001
2023-02-03,72.5022,3.6984,27.1933,4.141199999999998
2023-02-02,70.3885,3.7543,24.9961,3.6672999999999973
2023-02-01,64.0788,3.6016,22.6299,2.783200000000008
2023-01-31,54.4655,3.084,20.5059,1.9878999999999962
2023-01-30,59.1266,3.0774,20.2257,1.9102000000000032
2023-01-27,58.2337,3.0834,20.0829,2.058099999999996
2023-01-26,65.2239,3.0706,19.4427,1.9164999999999992
2023-01-25,59.4065,3.0914,18.3965,1.7323999999999984
2023-01-24,61.6682,3.0961,17.7373,1.497700000000009
2023-01-23,59.0723,3.0951,16.4348,1.1976000000000084
2023-01-20,50.462,2.8316,15.0322,0.6110000000000042
2023-01-19,52.8245,2.8433,15.2334,0.511099999999999
2023-01-18,60.7474,2.8108,15.7521,0.6163000000000096
2023-01-17,58.7636,2.8517,14.7954,0.45470000000000255
2023-01-13,56.6691,2.9166,13.6859,0.13369999999999038
2023-01-12,57.2723,2.9971,12.9396,-0.21770000000000778
2023-01-11,53.9476,2.8838,12.1358,-0.6427000000000049
2023-01-10,50.2689,2.9588,12.034,-0.9988000000000028
2023-01-09,49.2847,3.0641,12.2511,-1.3357999999999919
2023-01-06,42.0015,2.8874,12.485,-1.664199999999994
2023-01-05,43.9155,2.7826,12.2201,-1.7250000000000085
2023-01-04,45.5455,2.8151,12.7773,-1.611699999999999
2023-01-03,47.4663,2.8409,13.7234,-1.680800000000005
2022-12-30,42.4335,2.8064,14.6263,-1.6794999999999902
2022-12-29,42.1215,2.8933,15.0433,-1.729600000000005
2022-12-28,39.6586,2.9151,15.4923,-1.7735000000000127
2022-12-27,41.6579,3.0178,15.2615,-1.5748000000000104
2022-12-23,40.0544,3.1307,15.3334,-1.3693999999999988
2022-12-22,44.492,3.2223,15.4109,-1.2145999999999901
2022-12-21,43.2134,3.0532,15.4943,-0.9322000000000088
2022-12-20,39.9115,3.0731,16.4789,-0.9470999999999918
2022-12-19,41.7471,3.1141,16.8868,-0.6846999999999923
2022-12-16,43.283,3.209,17.1499,-0.29289999999998884
2022-12-15,45.1304,3.2721,17.7423,0.1280000000000001
2022-12-14,49.998,3.3076,18.7641,0.5493000000000023
2022-12-13,56.7283,3.2789,19.8653,0.834699999999998
2022-12-12,45.855,3.1812,20.2365,0.9098000000000042
2022-12-09,47.519,3.1843,21.4892,1.0922999999999945
2022-12-08,48.6405,3.2639,23.0959,1.5211000000000041
2022-12-07,47.562,3.3438,24.6575,1.8549000000000007
2022-12-06,53.6497,3.4403,26.2447,2.287400000000005
2022-12-05,56.4068,3.3803,27.9157,2.7931000000000097
2022-12-02,57.3631,3.4595,28.5507,3.0567999999999955
2022-12-01,63.7808,3.4311,28.9241,3.2102999999999895
2022-11-30,57.0299,3.4804,28.2061,3.1051999999999964
2022-11-29,57.5145,3.3722,27.7357,2.910499999999999
2022-11-28,57.876,3.5,27.9458,3.051400000000001
2022-11-25,61.3834,3.5462,28.1721,3.2072000000000003
2022-11-23,61.1719,3.692,27.5449,3.160899999999998
2022-11-22,57.876,3.7476,26.642,2.9274000000000058
2022-11-21,57.2557,3.7881,26.2221,2.704100000000011
2022-11-18,62.0108,3.9256,26.2822,2.6636000000000024
2022-11-17,56.7513,3.9838,26.1133,2.4603000000000037
2022-11-16,62.2426,3.9656,26.1354,2.131299999999996
2022-11-15,69.5179,3.9287,25.5122,1.8027000000000015
2022-11-14,67.5232,3.7978,23.4085,0.9832999999999998
2022-11-11,60.9656,3.8684,21.7597,0.21240000000000236
2022-11-10,52.6554,3.7791,20.3429,-0.6567000000000007
2022-11-09,48.7817,3.3867,19.8542,-1.3591999999999942
2022-11-08,52.3452,3.3357,21.3733,-1.3654999999999973
2022-11-07,50.1794,3.3929,21.6459,-1.7539000000000016
2022-11-04,49.3876,3.49,22.5765,-2.145799999999994
2022-11-03,40.4097,3.5362,23.8287,-2.524099999999997
2022-11-02,49.4896,3.4813,25.5195,-2.7583999999999946
2022-11-01,45.9991,3.3367,27.0724,-2.866800000000005
2022-10-31,44.2638,3.3961,28.6272,-3.0682000000000045
2022-10-28,40.2622,3.4662,30.2352,-3.3212000000000046
2022-10-27,44.7861,3.4444,31.9669,-3.7945999999999955
2022-10-26,40.0037,3.3855,33.8319,-3.9964000000000013
2022-10-25,37.5721,3.4443,35.4292,-4.310899999999997
2022-10-24,37.0728,3.4566,37.1493,-4.826699999999995
2022-10-21,33.6491,3.5425,37.6566,-5.132800000000003
2022-10-20,33.9721,3.5688,38.159,-5.461099999999995
2022-10-19,33.6357,3.6149,39.1365,-5.693800000000003
2022-10-18,36.7335,3.7032,39.6533,-5.853100000000005
2022-10-17,30.8795,3.6734,40.2099,-6.04140000000001
2022-10-14,33.4018,3.7583,39.905,-6.1980000000000075
2022-10-13,22.7811,3.7316,39.5766,-6.101999999999997
2022-10-12,24.4971,3.5902,39.2229,-6.196200000000005
2022-10-11,23.8346,3.7125,38.0668,-6.115300000000005
2022-10-10,23.9158,3.7777,36.8217,-5.9007000000000005
2022-10-07,30.3472,3.8768,35.5102,-5.559399999999997
2022-10-06,35.3694,3.4342,34.3225,-5.106899999999996
2022-10-05,31.9956,3.4962,34.5776,-5.413200000000003
2022-10-04,34.2641,3.4439,34.1634,-5.7346
2022-10-03,22.7266,3.4727,34.298,-6.057299999999998
2022-09-30,19.8287,3.4668,33.3844,-6.198899999999995
2022-09-29,23.2099,3.5357,31.9012,-6.009500000000003
2022-09-28,23.072,3.3823,30.304,-5.759600000000006
2022-09-27,23.8574,3.4704,29.1904,-5.786699999999996
2022-09-26,23.7659,3.5235,27.9829,-5.6159000000000106
2022-09-23,23.8813,3.603,26.7237,-5.227599999999995
2022-09-22,30.0174,3.6741,25.458,-4.8248999999999995
2022-09-21,32.0214,3.5483,24.4773,-4.3977
2022-09-20,32.8722,3.5166,24.4836,-4.295400000000001
2022-09-19,31.0525,3.6303,23.7487,-4.180899999999994
2022-09-16,31.3153,3.7564,23.0838,-4.128600000000006
2022-09-15,32.4458,3.8808,22.1656,-3.9753000000000043
2022-09-14,32.9439,3.9435,21.217,-3.737099999999998
2022-09-13,37.413,4.0769,20.3621,-3.4591000000000065
2022-09-12,42.9334,3.7874,19.6001,-3.0113000000000056
2022-09-09,41.1718,3.9257,20.1443,-3.1706999999999965
2022-09-08,32.1222,4.0046,20.8223,-3.410499999999999
2022-09-07,30.1517,3.9888,20.8635,-3.3952000000000027
2022-09-06,31.4055,4.1025,19.797,-3.003399999999999
2022-09-02,34.7357,4.2244,18.7615,-2.3689999999999998
2022-09-01,32.517,4.2536,17.9017,-1.6798000000000002
2022-08-31,37.2928,4.0923,16.6788,-0.9883000000000095
2022-08-30,42.9064,4.1595,16.3342,-0.3499999999999943
2022-08-29,42.8958,4.1094,16.3176,0.25900000000000034
2022-08-26,54.6154,4.2001,16.9961,0.8747000000000043
2022-08-25,47.9494,4.0248,18.1014,1.3741000000000128
2022-08-24,45.7656,3.9621,18.6812,1.3803999999999945
2022-08-23,46.1133,4.0761,19.7267,1.8216000000000037
2022-08-22,50.0568,4.2104,21.2121,2.3827
2022-08-19,60.2149,4.2581,22.8028,3.028500000000008
2022-08-18,58.5122,4.1356,23.8524,3.4920999999999935
2022-08-17,62.5767,4.1202,24.2863,3.575800000000001
2022-08-16,67.074,4.1699,25.0943,3.851699999999994
2022-08-15,66.6014,4.2499,25.4444,3.9512
2022-08-12,64.7725,4.4191,25.3212,3.9383000000000123
2022-08-11,66.6688,4.5067,25.2753,3.882799999999989
2022-08-10,64.7246,4.5173,25.2258,4.031600000000012
2022-08-09,64.0671,4.5717,25.7328,4.067999999999998
2022-08-08,69.1153,4.431,26.5355,4.412599999999998
2022-08-05,71.5724,4.4396,26.1188,4.327300000000008
2022-08-04,67.7555,4.5557,24.6312,3.927199999999999
2022-08-03,64.4191,4.3423,23.0292,3.1966000000000037
2022-08-02,66.5258,4.2401,22.1742,2.8101000000000056
2022-08-01,66.3866,4.139,20.6231,2.1536999999999864
2022-07-29,60.1102,4.1166,19.3505,1.5401000000000096
2022-07-28,59.703,4.1063,18.6273,0.9698999999999955
2022-07-27,54.4368,4.143,18.3903,0.5130000000000052
2022-07-26,54.5511,4.0487,18.4971,0.11079999999999757
2022-07-25,53.9071,4.1263,19.3229,0.06099999999999284
2022-07-22,60.6435,4.2145,20.088,-0.23639999999998906
2022-07-21,59.8739,4.2272,20.3256,-0.669700000000006
2022-07-20,54.015,4.2939,20.2086,-1.5174999999999983
2022-07-19,49.7596,4.2519,20.4266,-2.4085000000000036
2022-07-18,48.8403,4.1959,21.4655,-3.1492000000000075
2022-07-15,43.901,4.2471,23.0815,-3.5956000000000046
2022-07-14,41.8335,4.3199,23.9585,-4.080700000000007
2022-07-13,35.3963,4.4022,24.2807,-4.3847999999999985
2022-07-12,37.8052,4.3847,24.583,-4.59920000000001
2022-07-11,38.8461,4.4905,24.3829,-4.687999999999988
2022-07-08,39.3875,4.566,24.4287,-4.793000000000006
2022-07-07,37.4465,4.6811,24.7725,-5.101799999999997
2022-07-06,33.8756,4.6843,25.0082,-5.416699999999992
2022-07-05,27.8509,4.8346,24.1684,-5.337600000000009
2022-07-01,30.4382,4.9288,22.9263,-5.143600000000006
2022-06-30,32.6765,5.0172,21.7333,-4.665499999999994
2022-06-29,34.3541,5.1392,20.832,-4.272499999999994
2022-06-28,40.9635,5.2061,20.0075,-3.8633999999999986
2022-06-27,43.0157,5.122,19.7103,-3.5692000000000093
2022-06-24,36.1649,5.2875,20.2507,-3.6895999999999987
2022-06-23,36.9864,5.3019,20.66,-3.8833999999999946
2022-06-22,37.0744,5.3878,20.2938,-3.6006
2022-06-21,36.6958,5.5658,20.4224,-3.321799999999996
2022-06-17,33.4975,5.6677,20.4167,-2.921599999999998
2022-06-16,37.4358,5.8337,19.6643,-2.142300000000006
2022-06-15,38.6425,5.6163,19.0289,-1.165300000000002
2022-06-14,37.9257,5.6891,19.2366,-0.6396000000000015
2022-06-13,41.4597,5.936,18.798,0.27590000000000714
2022-06-10,49.9461,5.7634,18.4556,1.4403000000000077
2022-06-09,53.6557,5.7699,19.5079,2.108400000000003
2022-06-08,58.0211,5.8138,20.2633,2.5253000000000014
2022-06-07,57.6694,5.8427,20.6096,2.7049999999999983
2022-06-06,63.7249,6.0129,20.3356,2.550900000000013
2022-06-03,61.4193,6.0643,19.543,2.2794000000000096
2022-06-02,56.1608,6.1661,18.5597,1.8335000000000008
2022-06-01,58.1396,5.9697,17.5009,1.0046000000000106
2022-05-31,58.5654,6.1196,17.3165,0.6822999999999979
2022-05-27,56.2966,6.2435,16.9862,0.19599999999999795
2022-05-26,45.684,6.443,17.0032,-0.4682999999999993
2022-05-25,44.38,6.2009,17.3962,-0.9521000000000015
2022-05-24,46.7912,6.3417,18.2708,-0.9346000000000032
2022-05-23,45.6503,6.4103,19.0987,-0.7469999999999999
2022-05-20,53.8425,6.575,20.2551,-0.8948000000000036
2022-05-19,51.8189,6.2823,21.5005,-0.9106000000000023
2022-05-18,56.2941,6.3347,21.9697,-1.2402000000000015
2022-05-17,53.9277,6.1674,22.3205,-1.603200000000001
2022-05-16,49.0724,5.9526,22.246,-2.673500000000004
2022-05-13,41.1008,6.019,23.0307,-3.1625000000000085
2022-05-12,38.3616,5.7505,24.1818,-3.8305000000000007
2022-05-11,39.6093,5.7867,24.7758,-3.806699999999992
2022-05-10,40.9456,5.6988,26.1352,-3.808400000000006
2022-05-09,44.8058,5.7246,26.8266,-3.837699999999998
2022-05-06,46.4328,5.3989,27.5711,-3.5781000000000063
2022-05-05,50.2338,5.3888,29.2273,-4.1089000000000055
2022-05-04,50.8528,5.2456,31.0997,-4.576999999999998
2022-05-03,40.0773,4.9906,33.1162,-5.6728999999999985
2022-05-02,33.2317,5.1284,33.8119,-6.145200000000003
2022-04-29,35.374,5.1344,33.8478,-6.5271999999999935
2022-04-28,33.0652,5.0363,33.8981,-6.47999999999999
2022-04-27,28.9309,4.9775,33.4977,-6.74499999999999
2022-04-26,33.2583,5.062,31.9923,-6.503599999999992
2022-04-25,33.3596,5.0198,30.5094,-6.1263000000000005
2022-04-22,33.4937,5.1575,29.4157,-6.118600000000001
2022-04-21,37.7479,5.2831,28.2379,-5.7601999999999975
2022-04-20,40.2265,5.1518,27.1595,-5.393000000000001
2022-04-19,33.4851,5.1858,26.6386,-5.270600000000002
2022-04-18,31.2967,5.2593,25.7765,-5.3339
2022-04-14,36.5166,5.3931,24.1508,-5.027600000000007
2022-04-13,31.3697,5.3871,22.5742,-4.4791000000000025
2022-04-12,34.2964,5.5231,21.1262,-4.190200000000004
2022-04-11,34.0007,5.5641,19.5668,-3.491799999999998
2022-04-08,37.396,5.6029,18.0648,-2.7807999999999993
2022-04-07,38.6898,5.78,17.0994,-2.202300000000008
2022-04-06,39.1627,5.8916,16.1362,-1.7090000000000032
2022-04-05,44.1074,5.9518,15.2194,-1.049199999999999
2022-04-04,44.3907,6.065,14.9294,-0.5127999999999986
2022-04-01,44.8697,6.2308,14.7862,-0.19819999999999993
2022-03-31,50.6731,6.301,14.6321,0.4444000000000017
2022-03-30,58.8292,6.0011,14.9455,1.140900000000002
2022-03-29,58.1224,5.9181,14.8737,1.0074999999999932
2022-03-28,53.6717,6.0564,15.1818,0.4141999999999939
2022-03-25,56.3617,6.2377,16.2175,-0.04460000000000264
2022-03-24,51.2906,6.3985,17.208,-0.5715000000000003
2022-03-23,50.5693,6.3646,18.4512,-1.3233000000000033
2022-03-22,51.7807,6.4434,19.3096,-1.5906000000000091
2022-03-21,50.1264,6.6206,20.5446,-1.9961999999999875
2022-03-18,47.7263,6.7429,21.7977,-2.6008999999999958
2022-03-17,48.4869,6.9247,22.6118,-3.0845000000000056
2022-03-16,48.0037,7.022,23.354,-3.476699999999994
2022-03-15,39.2443,7.0936,24.1801,-4.301200000000009
2022-03-14,39.4722,7.0316,23.9077,-4.676199999999994
2022-03-11,43.0919,7.2495,22.562,-4.365899999999996
2022-03-10,43.6414,7.491,21.4414,-4.114099999999993
2022-03-09,43.2168,7.4533,20.2345,-3.9536999999999978
2022-03-08,38.17,7.5513,19.3448,-4.159000000000006
2022-03-07,41.6839,7.3768,17.9896,-3.7982999999999976
2022-03-04,43.9637,7.4281,16.8126,-3.019999999999996
2022-03-03,48.2968,7.5233,15.984,-2.5387000000000057
2022-03-02,46.1585,7.5459,15.6051,-2.2509000000000015
2022-03-01,51.2325,7.6517,15.4879,-2.492199999999997
2022-02-28,49.7213,7.4295,15.3616,-2.3109000000000037
2022-02-25,47.3593,7.5849,16.0679,-3.0142999999999915
2022-02-24,36.2323,7.7693,16.2627,-3.63600000000001
2022-02-23,45.2913,7.39,15.6997,-3.923500000000004
2022-02-22,43.0998,7.2192,15.6888,-3.535999999999987
2022-02-18,41.7052,7.3445,16.3166,-3.5896000000000043
2022-02-17,43.407,7.4676,16.3552,-3.4206000000000074
2022-02-16,45.4426,7.6243,16.7203,-3.0063999999999993
2022-02-15,43.8114,7.6531,17.3847,-2.975699999999989
2022-02-14,42.3662,7.6564,18.119,-3.278100000000009
2022-02-11,49.9085,7.8461,18.3637,-2.8833000000000055
2022-02-10,52.0959,7.2681,18.6271,-2.2265000000000015
2022-02-09,52.6996,7.1934,19.5008,-2.6376999999999953
2022-02-08,47.3137,7.3382,19.9377,-3.845100000000002
2022-02-07,48.1456,7.3908,20.9798,-4.859700000000004
2022-02-04,45.7274,7.5866,22.2509,-5.619900000000001
2022-02-03,45.7128,7.6795,23.9377,-6.501100000000008
2022-02-02,51.9193,7.766,25.7723,-7.173100000000005
2022-02-01,41.854,7.3419,27.5133,-8.199100000000001
2022-01-31,33.1286,7.5582,28.0243,-8.7808
2022-01-28,25.6328,7.4419,28.0538,-9.137799999999999
2022-01-27,30.8766,7.5489,26.2555,-8.543099999999995
2022-01-26,32.4084,7.2981,24.5167,-7.390999999999991
2022-01-25,31.863,7.2033,23.2168,-6.638900000000007
2022-01-24,32.5679,7.2444,21.2772,-5.625
2022-01-21,35.2046,6.9316,19.1883,-4.798900000000003
2022-01-20,38.8389,6.9548,17.925,-3.9069000000000074
2022-01-19,44.2367,6.9437,16.9034,-3.025100000000009
2022-01-18,44.9708,6.9739,16.6576,-2.5053000000000054
2022-01-14,42.3329,7.1035,16.9346,-2.177899999999994
2022-01-13,48.2421,7.2214,17.2329,-2.2324000000000126
2022-01-12,47.4922,7.0508,17.6087,-1.8480000000000132
2022-01-11,42.8767,7.2239,18.5909,-1.8120999999999867
2022-01-10,38.6126,7.2104,19.3843,-1.7236000000000047
2022-01-07,43.5909,7.1965,19.032,-1.0449999999999875
2022-01-06,43.5063,7.2647,19.4875,-0.1634999999999991
2022-01-05,48.4719,7.3443,20.0723,0.5332000000000221
2022-01-04,55.7852,7.207,21.2282,1.4227999999999952
2022-01-03,50.8485,6.8598,22.3394,1.6955999999999847
